tCu,wCu,tLam,nLam,aln,tsu,freq,Pre_Q,Pre_R,Pre_L
15,200,100,12,35,4,25.75,28.91821,18.593384,3.323326
15,200,100,12,35,4,50.5,28.835472,36.500767,3.3170946
15,200,100,12,35,4,75.25,24.254564,64.646774,3.3162997
15,200,100,12,35,4,100.0,20.54563,100.98448,3.30213
20,200,250,8,40,6,1.0,4.6561666,6.1579337,4.5633492
20,200,250,8,40,6,25.75,23.116749,30.629335,4.376303
20,200,250,8,40,6,50.5,14.770771,93.99965,4.375807
20,200,250,8,40,6,75.25,10.560146,194.54626,4.3451653
20,200,250,8,40,6,100.0,8.254356,325.98782,4.2825704
15,200,100,12,40,6,1.0,2.497869,8.432111,3.3521707
15,200,100,12,40,6,25.75,30.376053,16.935793,3.1796546
15,200,100,12,40,6,50.5,31.38533,32.126884,3.1777804
15,200,100,12,40,6,75.25,26.760826,56.274662,3.1851208
15,200,100,12,40,6,100.0,22.814919,87.498825,3.1771758
15,200,250,12,40,4,1.0,4.5710983,8.363148,6.084297
