tCu,wCu,tLam,nLam,aln,tsu,freq,Pre_Q,Pre_R,Pre_L
10,250,350,28,15,4,75.25,1.0371436,2143.7766,4.702534
10,250,350,28,15,4,100.0,1.3702744,2045.9493,4.4619274
20,200,150,28,15,6,1.0,6.2131543,7.7737308,7.6870875
20,200,150,28,15,6,25.75,4.4667077,292.5991,8.077995
20,200,150,28,15,6,50.5,2.4002883,903.3304,6.8334303
20,200,150,28,15,6,75.25,1.9719244,1289.2423,5.376979
20,200,150,28,15,6,100.0,1.7898389,1764.8273,5.0273156
20,200,250,28,15,2,1.0,8.309922,9.771318,12.923206
20,200,250,28,15,2,25.75,1.9111818,811.7946,9.5893955
20,200,250,28,15,2,50.5,1.5545839,1359.6,6.6612244
20,200,250,28,15,2,75.25,1.6719377,1623.6782,5.741607
20,200,250,28,15,2,100.0,1.3846892,2091.021,4.608194
20,200,150,32,20,2,1.0,8.662408,7.3606915,10.147928
20,200,150,32,20,2,25.75,3.6547236,366.62613,8.281732
20,200,150,32,20,2,50.5,2.3254888,955.401,7.0021057
20,200,150,32,20,2,75.25,1.8269455,1447.4827,5.593098
20,200,150,32,20,2,100.0,1.7594151,1806.164,5.0576115
15,250,100,32,15,6,1.0,4.0453353,8.885228,5.7206216
15,250,100,32,15,6,25.75,8.192957,106.09493,5.3725233
15,250,100,32,15,6,50.5,7.051231,202.62646,4.5028753
15,250,100,32,15,6,75.25,3.7742953,627.04694,5.0055227
15,250,100,32,15,6,100.0,4.1369514,669.75964,4.409806
15,250,250,32,15,6,1.0,9.43881,9.446289,14.190529
15,250,250,32,15,6,25.75,1.4750247,904.14325,8.242891
15,250,250,32,15,6,50.5,1.5380337,1344.4152,6.516703
15,250,250,32,15,6,75.25,1.1556256,1952.9138,4.773246
15,250,250,32,15,6,100.0,1.4802414,1833.9456,4.320551
15,250,250,8,5,4,1.0,0.4106713,49.177948,3.214289
15,250,250,8,5,4,25.75,4.7612543,135.0897,3.975454
15,250,250,8,5,4,50.5,10.047793,141.5172,4.481348
15,250,250,8,5,4,75.25,10.96995,174.15231,4.040614
15,250,250,8,5,4,100.0,20.394495,138.8711,4.5075946
15,250,150,16,5,6,1.0,0.1700226,125.89219,3.4066343
15,250,150,16,5,6,25.75,5.6471424,107.520325,3.7528598
15,250,150,16,5,6,50.5,10.166714,122.27155,3.917731
15,250,150,16,5,6,75.25,15.284789,129.45586,4.184992
15,250,150,16,5,6,100.0,20.020344,136.24626,4.341263
10,250,350,8,5,6,1.0,1.2955589,20.887976,4.306988
10,250,350,8,5,6,25.75,5.1740255,125.17501,4.003035
10,250,350,8,5,6,50.5,7.8567142,161.70326,4.0039487
10,250,350,8,5,6,75.25,12.569392,160.32497,4.262153
10,250,350,8,5,6,100.0,19.531961,142.84377,4.440451
15,200,150,16,10,4,1.0,3.9477518,8.909104,5.597628
15,200,150,16,10,4,25.75,6.3834743,88.38429,3.4871867
15,200,150,16,10,4,50.5,9.199701,118.53717,3.4368212
15,200,150,16,10,4,75.25,12.612543,139.601,3.7239568
15,200,150,16,10,4,100.0,20.279533,134.9679,4.356205
15,250,150,12,10,4,1.0,3.8814313,8.490909,5.2452517
15,250,150,12,10,4,25.75,13.883003,50.189762,4.30667
15,250,150,12,10,4,50.5,10.058421,118.30301,3.7501981
15,250,150,12,10,4,75.25,12.040724,139.11664,3.5427883
15,250,150,12,10,4,100.0,11.239192,225.61693,4.035772
20,200,250,8,25,6,1.0,4.758696,6.5615134,4.969494
20,200,250,8,25,6,25.75,16.360703,49.315884,4.9869146
20,200,250,8,25,6,50.5,10.619742,146.09566,4.8896747
20,200,250,8,25,6,75.25,6.407426,367.55807,4.9810753
20,200,250,8,25,6,100.0,6.275587,492.74097,4.9214506
10,200,150,16,25,4,1.0,3.0291378,12.37068,5.963933
10,200,150,16,25,4,25.75,12.138956,73.13847,5.487448
10,200,150,16,25,4,50.5,7.261178,241.87001,5.535003
10,200,150,16,25,4,75.25,5.345444,462.78024,5.2320523
10,200,150,16,25,4,100.0,4.460686,735.15814,5.2191854
20,250,100,8,25,4,1.0,3.5167756,5.479966,3.0672035
20,250,100,8,25,4,25.75,38.855244,12.437299,2.9868865
20,250,100,8,25,4,50.5,41.10159,22.407164,2.9025137
20,250,100,8,25,4,75.25,35.150818,38.257942,2.8442674
20,250,100,8,25,4,100.0,28.066202,66.31762,2.962324
10,250,100,12,30,4,1.0,2.2362883,10.512081,3.7414217
10,250,100,12,30,4,25.75,24.799028,21.935831,3.3622637
10,250,100,12,30,4,50.5,20.839315,52.111782,3.422536
10,250,100,12,30,4,75.25,17.283182,98.95956,3.6173863
10,250,100,12,30,4,100.0,13.19552,184.39604,3.8725598
20,250,250,8,30,4,1.0,5.6051335,5.4631824,4.8736224
20,250,250,8,30,4,25.75,17.897362,44.620472,4.935899
20,250,250,8,30,4,50.5,10.061932,145.76352,4.6223073
20,250,250,8,30,4,75.25,7.061463,309.8853,4.628168
20,250,250,8,30,4,100.0,6.317943,474.56464,4.771898
15,200,150,16,30,6,1.0,4.173067,8.08659,5.3708253
15,200,150,16,30,6,25.75,14.071309,63.988037,5.565142
15,200,150,16,30,6,50.5,7.487736,229.62633,5.418772
15,200,150,16,30,6,75.25,5.9668183,422.10324,5.326906
15,200,150,16,30,6,100.0,5.2208557,599.7243,4.9832587
15,200,150,16,35,4,1.0,3.3974538,9.521631,5.148552
15,200,150,16,35,4,25.75,11.022162,82.305786,5.607126
15,200,150,16,35,4,50.5,6.973287,240.2605,5.2801795
15,200,150,16,35,4,75.25,5.8336744,442.35324,5.4578905
15,200,150,16,35,4,100.0,5.2087955,625.5099,5.1855116
10,250,250,16,35,6,1.0,4.6830187,10.207896,7.6082067
10,250,250,16,35,6,25.75,5.442184,218.43634,7.3475256
10,250,250,16,35,6,50.5,3.8433688,550.1,6.663192
10,250,250,16,35,6,75.25,3.1433089,902.45734,5.9996686
10,250,250,16,35,6,100.0,2.4747772,1356.7473,5.34386
15,200,100,12,35,4,1.0,2.6741092,8.4686985,3.6042583
15,200,100,12,35,4,25.75,23.594233,25.407106,3.7051356
15,200,100,12,35,4,50.5,16.216091,75.16674,3.8414986
15,200,100,12,35,4,75.25,12.881287,145.53926,3.9650888
15,200,100,12,35,4,100.0,12.682415,199.56854,4.028229
20,200,250,8,40,6,1.0,4.63244,6.494692,4.7883787
20,200,250,8,40,6,25.75,15.434182,50.161934,4.785209
20,200,250,8,40,6,50.5,9.348765,162.762,4.795522
20,200,250,8,40,6,75.25,7.7567987,293.61914,4.81704
20,200,250,8,40,6,100.0,6.448486,476.91205,4.8945866
15,200,100,12,40,6,1.0,2.30162,9.703401,3.554494
15,200,100,12,40,6,25.75,24.2129,26.46613,3.9607766
15,200,100,12,40,6,50.5,16.95984,74.68272,3.991816
15,200,100,12,40,6,75.25,16.437517,114.674416,3.9867241
15,200,100,12,40,6,100.0,12.593283,190.10266,3.8101954
15,200,250,12,40,4,1.0,3.7700756,9.986182,5.991971
15,200,250,12,40,4,25.75,9.547328,97.89861,5.7769885
