tCu,wCu,tLamCore,Nlam,AlN,tSu,freq,Q,R,L
10,200,100,12,20,8,25.75,13.929559681689453,33.1423508794073,2.85340618053908
10,200,100,12,20,8,50.5,17.58241350004638,50.7193732213397,2.81048402461442
10,200,100,12,20,8,75.25,18.562121771108565,71.0527670887477,2.78947350401968
10,200,100,12,20,8,100.0,18.34032536062074,95.0778440338019,2.77527799820538
15,200,150,8,20,6,1.0,2.2335467075724598,8.93414817665806,3.17591098612631
15,200,150,8,20,6,25.75,17.806453001232452,26.564977203532,2.92367950657
15,200,150,8,20,6,50.5,21.74131993916817,42.1451923447576,2.88777066789041
15,200,150,8,20,6,75.25,22.38426207641272,60.6213357441116,2.87000009282824
15,200,150,8,20,6,100.0,21.705994672110396,82.7241864548403,2.8578032680202
10,250,100,8,15,4,1.0,1.6257078213531528,10.6885983978164,2.76556191885306
10,250,100,8,15,4,25.75,14.742034351231036,27.5409725612186,2.50945602507722
10,250,100,8,15,4,50.5,19.512429932209542,40.1933802024001,2.47169364700212
10,250,100,8,15,4,75.25,21.793253263289184,53.2336176898453,2.45370119577045
10,250,100,8,15,4,100.0,22.722271895436787,67.533935425764,2.44227150384954
15,250,150,12,15,6,1.0,2.621714490955401,7.62024067701087,3.17961263766308
15,250,150,12,15,6,25.75,13.950202357350006,31.810768379439004,2.74282162669843
15,250,150,12,15,6,50.5,16.650749114064645,51.3171523893619,2.69293009491213
15,250,150,12,15,6,75.25,17.153271934404092,73.5413895157288,2.66804058341217
15,250,150,12,15,6,100.0,16.755081969504207,99.4063949580979,2.65082472406576
5,250,350,4,15,6,1.0,1.0001307037008529,21.0138938269298,3.34490221012696
5,250,350,4,15,6,25.75,9.489119596764583,51.145680491431,2.99969970127064
5,250,350,4,15,6,50.5,12.160540742754508,76.4158006219906,2.92863203293674
5,250,350,4,15,6,75.25,13.24496301187513,103.28534467533,2.89336404518956
5,250,350,4,15,6,100.0,13.537211411288707,133.206297581265,2.86994847917683
10,250,100,12,15,8,1.0,1.6764291091256227,10.7464827971395,2.86729034734284
10,250,100,12,15,8,25.75,12.493452543801276,32.8271763570847,2.53488871550424
10,250,100,12,15,8,50.5,16.084339596479168,49.0458980202197,2.48619207811991
10,250,100,12,15,8,75.25,17.65788288508743,65.9545220420383,2.46318389796068
10,250,100,12,15,8,100.0,18.161217074178836,84.7079360861199,2.44843839542312
15,250,350,12,20,4,1.0,2.7707265362242914,8.20077249842452,3.616334210764
15,250,350,12,20,4,25.75,10.03785475424182,47.3684545778689,2.9388202341962
15,250,350,12,20,4,50.5,10.228096313874063,88.6312050587149,2.85699984372355
15,250,350,12,20,4,75.25,9.473433440405037,139.97290497625704,2.8045617815279
15,250,350,12,20,4,100.0,8.66888619953758,200.025115760309,2.75973870067794
10,200,250,8,20,8,1.0,1.643426526490894,13.2610948171795,3.46856473705476
10,200,250,8,20,8,25.75,12.05223346262638,42.1389210336855,3.13901828378667
10,200,250,8,20,8,50.5,13.604758295711092,71.8181829728927,3.079314145897
10,200,250,8,20,8,75.25,13.220810902295264,108.949068039295,3.04645831863181
10,200,250,8,20,8,100.0,12.316126793374831,154.119914409954,3.02101611596288
15,200,350,8,15,6,1.0,2.6012923423521994,9.17285667267202,3.79764095018024
15,200,350,8,15,6,25.75,12.957280825210724,42.1527412045102,3.37584572920092
15,200,350,8,15,6,50.5,12.92087113039395,81.29419413485041,3.31039699244691
15,200,350,8,15,6,75.25,11.629873251777823,132.851893714835,3.26780669596123
15,200,350,8,15,6,100.0,10.36257419373412,195.860585379625,3.23024031346868
10,200,100,12,15,6,1.0,1.6447316081880874,13.2314668567472,3.46356357453253
10,200,100,12,15,6,25.75,14.215104528709825,36.2314661894795,3.18330949714314
10,200,100,12,15,6,50.5,17.043547078314425,58.3759585471505,3.13561521381288
10,200,100,12,15,6,75.25,17.2453812674421,85.2938353345738,3.11102908344938
10,200,100,12,15,6,100.0,16.497341397957733,117.814382549376,3.09337381516623
15,250,100,8,20,6,1.0,2.2927889222070093,7.23007750765886,2.63831811506757
15,250,100,8,20,6,25.75,18.91971622454672,20.6076549383536,2.40982824422995
15,250,100,8,20,6,50.5,25.484131478560165,29.6364898882989,2.38026524607289
15,250,100,8,20,6,75.25,29.07454151067784,38.4853326470328,2.36658303527502
15,250,100,8,20,6,100.0,30.94301848782968,47.8832422341361,2.35812247653282
10,250,100,8,15,6,1.0,1.6591500692718362,10.6489697826108,2.81198756501794
10,250,100,8,15,6,25.75,15.205191593740164,27.293316563386,2.56502207783345
10,250,100,8,15,6,50.5,20.44344182151596,39.2254765550275,2.52726624471396
10,250,100,8,15,6,75.25,23.210188659430703,51.1219267237862,2.50957114042592
10,250,100,8,15,6,100.0,24.56631540846025,63.9034228886531,2.49852831901843
15,200,150,8,15,8,1.0,2.106774144147398,8.908587492788591,2.98708073582294
15,200,150,8,15,8,25.75,16.566037108934804,26.7504871474588,2.73900751236358
15,200,150,8,15,8,50.5,20.30696655949572,42.2253136885616,2.70238170299518
15,200,150,8,15,8,75.25,20.997901352052697,60.443749960121,2.68436098949837
15,200,150,8,15,8,100.0,20.43311159871697,82.1641639340647,2.67200384677758
15,200,100,4,15,6,1.0,1.7923923124983283,8.746435751475822,2.49507907793077
15,200,100,4,15,6,25.75,22.81865298885749,16.8918400481196,2.38237357100113
15,200,100,4,15,6,50.5,33.19228570105486,22.5982005872072,2.36395808986629
15,200,100,4,15,6,75.25,39.51780757835866,28.1819895035884,2.35547293477819
15,200,100,4,15,6,100.0,43.30031876906956,34.1041600976048,2.35027447287011
10,200,250,12,20,6,1.0,1.9277543601319425,13.4447973909019,4.1250202762261
10,200,250,12,20,6,25.75,10.66344342201906,55.5891650514826,3.66378953870737
10,200,250,12,20,6,50.5,10.554243334716787,107.530228794242,3.57673221446897
10,200,250,12,20,6,75.25,9.470053707084777,175.6410575633,3.51796984731163
10,200,250,12,20,6,100.0,8.438280944063075,258.027539572076,3.46529469332472
15,250,350,12,20,6,1.0,2.797992023077004,7.971734644907579,3.54992712391452
15,250,350,12,20,6,25.75,10.85190743612207,43.7845107118295,2.93676692154536
15,250,350,12,20,6,50.5,11.39289244071615,79.7200407325368,2.86239960119907
15,250,350,12,20,6,75.25,10.741106126025716,123.979566007085,2.81651939841981
15,250,350,12,20,6,100.0,9.93169474879689,175.755186132208,2.77812411037518
10,200,150,4,15,6,1.0,1.351178272905753,13.0768419162519,2.81213171530575
10,200,150,4,15,6,25.75,17.200612721016483,25.0788405801523,2.66620949466938
10,200,150,4,15,6,50.5,24.309885722088723,34.44515848134121,2.63900284293423
10,200,150,4,15,6,75.25,28.07642970264136,44.2266802302182,2.62627288159121
10,200,150,4,15,6,100.0,29.85705454924173,55.1008428290061,2.61833574791272
10,200,350,4,20,8,1.0,1.5205362205867965,13.186198471057,3.1910713128543
10,200,350,4,20,8,25.75,13.474065938299802,35.2010038678623,2.93154534039396
10,200,350,4,20,8,50.5,16.530592667159908,55.3742053746088,2.88485962202805
10,200,350,4,20,8,75.25,17.06481750087037,79.2809835319854,2.86143776531295
10,200,350,4,20,8,100.0,16.57668614741704,107.839429262317,2.84508618766242
15,200,350,8,20,8,1.0,2.387561793950993,9.07272005546761,3.4475634113314
15,200,350,8,20,8,25.75,12.851195499732553,38.6788855703864,3.07227708188096
15,200,350,8,20,8,50.5,13.315751756967794,71.8051636987586,3.01335376358557
15,200,350,8,20,8,75.25,12.255299949661168,114.860098669899,2.97719141173071
15,200,350,8,20,8,100.0,11.052353971150865,167.502564920478,2.94643170313851
5,250,250,4,15,4,1.0,0.9131956243362438,20.9514905080213,3.04508120003798
5,250,250,4,15,4,25.75,10.299881717751363,43.7253319249482,2.78360911913914
5,250,250,4,15,4,50.5,13.735285593321985,63.05624884606641,2.72957215359939
5,250,250,4,15,4,75.25,15.304500636851582,83.50028064479561,2.70284241955138
5,250,250,4,15,4,100.0,15.887799025930455,106.198147994922,2.68534946811353
5,200,100,4,20,4,1.0,0.6035834151226931,25.9259943835479,2.49053616365454
5,200,100,4,20,4,25.75,11.192360695897216,34.8777737632983,2.41275571084324
5,200,100,4,20,4,50.5,17.85538897172103,42.4640616789889,2.38956914061501
5,200,100,4,20,4,75.25,22.545885311328785,49.8773564069702,2.37839699690056
5,200,100,4,20,4,100.0,25.83201158237376,57.6816700084182,2.37146207679966
15,200,100,12,20,4,1.0,2.2179758338487674,8.98977457163717,3.17340676374063
15,200,100,12,20,4,25.75,17.03253263850533,27.561427467773,2.90150841860125
15,200,100,12,20,4,50.5,20.23228419619934,44.92249123193911,2.86442531261564
15,200,100,12,20,4,75.25,20.361478288680868,66.0765942579724,2.84557858142031
15,200,100,12,20,4,100.0,19.404854801759004,91.7072227621279,2.83226620729809
5,200,100,8,20,4,1.0,0.7573798401021704,26.0080681923182,3.13503192502632
5,200,100,8,20,4,25.75,10.997827853420524,43.6746460844502,2.96878816562173
5,200,100,8,20,4,50.5,15.348905767571791,60.5278189203795,2.92793342805506
5,200,100,8,20,4,75.25,17.25980216573658,79.6502047689155,2.90761122954016
5,200,100,8,20,4,100.0,17.84059042875162,101.92635936975,2.8941155520777
15,250,100,8,20,4,1.0,2.220625447148325,7.266108092686851,2.5680134746167
15,250,100,8,20,4,25.75,18.10807963923204,20.8383015318076,2.33226348130791
15,250,100,8,20,4,50.5,24.07697304066416,30.3425469538677,2.30241005199053
15,250,100,8,20,4,75.25,27.133568134757716,39.8761071335339,2.28840711760188
15,250,100,8,20,4,100.0,28.56352607786068,50.1457754497283,2.27964017409478
5,200,250,4,20,8,1.0,0.743773965163123,25.9908622171342,3.07667619275163
5,200,250,4,20,8,25.75,10.095403976590376,46.531383767716,2.90343807998386
5,200,250,4,20,8,50.5,13.872249235126818,65.2616014098689,2.85320753909005
5,200,250,4,20,8,75.25,15.608754999031628,85.6839876362448,2.82866528815501
5,200,250,4,20,8,100.0,16.22549731139919,108.915869149269,2.81260866209187
5,250,100,8,15,4,1.0,0.8767157175120318,20.9113583175682,2.91783794607954
5,250,100,8,15,4,25.75,10.64282310758447,40.9250358984756,2.69208526644576
5,250,100,8,15,4,50.5,14.556116384267415,57.6332529964722,2.64391449640312
5,250,100,8,15,4,75.25,16.53303528886474,74.9341295779518,2.620269049931
5,250,100,8,15,4,100.0,17.434867951278367,93.8794227208889,2.60500885850152
10,200,350,8,20,8,1.0,1.744825202268029,13.3323914285296,3.70237251230188
10,200,350,8,20,8,25.75,10.754825085380194,49.7471447635558,3.30684934238522
10,200,350,8,20,8,50.5,11.226507565998592,91.3283842487154,3.23131429010512
10,200,350,8,20,8,75.25,10.391221150711369,144.891743966932,3.18437242809471
10,200,350,8,20,8,100.0,9.415518644140516,209.82841819708,3.14433410287553
10,200,100,8,20,8,1.0,1.334210341659345,13.0936580719343,2.78038815595078
10,200,100,8,20,8,25.75,15.311282352401014,27.5648644873808,2.60861703093875
10,200,100,8,20,8,50.5,20.951530751301192,39.0134276000066,2.57607569420068
10,200,100,8,20,8,75.25,23.639361519585457,51.2191341805281,2.56083503372137
10,200,100,8,20,8,100.0,24.662150143180988,64.9975208034531,2.55121970564455
15,250,150,4,15,8,1.0,2.0425156025960542,7.132042209022801,2.31845899462126
15,250,150,4,15,8,25.75,19.142398293981504,18.0883947069626,2.14012565284175
15,250,150,4,15,8,50.5,26.729207557522194,25.1115616862241,2.11538080485751
15,250,150,4,15,8,75.25,31.439403301060203,31.642812021544703,2.10408361034246
15,250,150,4,15,8,100.0,34.38602014225816,38.3212213097315,2.09720742491336
10,250,250,12,20,6,1.0,2.058369164144197,11.191603892063602,3.66636526260286
10,250,250,12,20,6,25.75,10.072510807514334,49.3586840899755,3.07287018136238
10,250,250,12,20,6,50.5,11.210978440020552,84.7026319915614,2.99274129612588
10,250,250,12,20,6,75.25,10.979772954707377,126.952099500378,2.94813165899412
10,250,250,12,20,6,100.0,10.366998248263606,176.591555442465,2.91368829093465
15,250,250,12,20,8,1.0,2.547291177520425,7.68178402831052,3.11430265482912
15,250,250,12,20,8,25.75,11.757084613240478,36.0496171890522,2.61964956750232
15,250,250,12,20,8,50.5,13.360481128232502,60.8447192419119,2.56196824766218
15,250,250,12,20,8,75.25,13.237721008964812,90.4022633398287,2.53108164856515
15,250,250,12,20,8,100.0,12.57184659918837,125.33524973187198,2.50779732900693
10,250,100,8,15,8,1.0,1.538332165469981,10.6147917582206,2.59885309649832
10,250,100,8,15,8,25.75,14.196293367144476,26.9283118550783,2.36280016192823
10,250,100,8,15,8,50.5,19.316037832494644,38.1997738323257,2.32545313983586
10,250,100,8,15,8,75.25,22.20808478447956,49.1412055794538,2.30818460984634
10,250,100,8,15,8,100.0,23.77951294436592,60.7071835701887,2.29754047819306
15,250,150,4,20,8,1.0,2.019975588429086,7.11788641208347,2.28832289526627
15,250,150,4,20,8,25.75,19.47627700423397,17.6028252489406,2.11900127761687
15,250,150,4,20,8,50.5,27.370355110912516,24.2895098788405,2.09521182835108
15,250,150,4,20,8,75.25,32.360555222510804,30.4538757046354,2.08435727571608
15,250,150,4,20,8,100.0,35.56082395499215,36.7116506242162,2.07776228317377
10,200,100,8,15,8,1.0,1.3715938945293442,13.110393768988,2.86194583945693
10,200,100,8,15,8,25.75,14.984942133680336,28.8749264490578,2.67435376302438
10,200,100,8,15,8,50.5,20.083943843807884,41.6985069116441,2.6393577263851
10,200,100,8,15,8,75.25,22.264420522812816,55.698192983326805,2.62280576248835
10,200,100,8,15,8,100.0,22.882352212013355,71.7273077803157,2.6121934012884
10,250,150,12,15,8,1.0,1.7894593187812295,10.8802307433632,3.09870381698816
10,250,150,12,15,8,25.75,11.167860902141564,38.7244059231046,2.67299199571442
10,250,150,12,15,8,50.5,13.642073084239264,60.7827347093282,2.61330055757913
10,250,150,12,15,8,75.25,14.33433772459069,85.2290623880731,2.58391944746597
10,250,150,12,15,8,100.0,14.22383756482198,113.258808409663,2.5639461751407
15,200,100,8,15,6,1.0,2.100643714148872,8.86777610478563,2.96474434897087
15,200,100,8,15,6,25.75,19.411092615213278,23.0136867519045,2.76108055499695
15,200,100,8,15,6,50.5,25.115918441579502,34.5068819203029,2.73138886989461
15,200,100,8,15,6,75.25,27.09212147968256,47.4208160906465,2.71722539851514
15,200,100,8,15,6,100.0,27.250952672591588,62.4378710450403,2.70800777892311
15,250,150,12,15,4,1.0,2.580579828277725,7.74534186830981,3.18110512603156
15,250,150,12,15,4,25.75,13.145543071720462,33.3691509171135,2.71123140775022
15,250,150,12,15,4,50.5,15.31705999972598,55.07466019546581,2.65861832193676
15,250,150,12,15,4,75.25,15.49092500640801,80.3240925190647,2.63170258192579
15,250,150,12,15,4,100.0,14.926441404432303,109.97713029642,2.61263532896502
5,200,350,12,20,6,1.0,1.1497696949032554,26.336509046286803,4.81935809474933
5,200,350,12,20,6,25.75,6.924867358476434,99.4402408950071,4.25614607709453
5,200,350,12,20,6,50.5,6.524207659328828,198.436314166037,4.08016457591728
5,200,350,12,20,6,75.25,5.784081385996729,322.574900668124,3.94619547944979
5,200,350,12,20,6,100.0,5.195010072789776,462.577802430135,3.82464661726206
10,250,350,4,20,4,1.0,1.8006938335198928,10.8959875150268,3.12267370277922
10,250,350,4,20,4,25.75,12.667332645637916,35.0092066754524,2.74100825286756
10,250,350,4,20,4,50.5,15.63077049247543,54.5867132132829,2.689032710216
10,250,350,4,20,4,75.25,16.512764539762273,76.2612980218005,2.66340744011434
10,250,350,4,20,4,100.0,16.448312327817895,101.085018596174,2.64623415711337
15,200,250,12,15,8,1.0,2.4319026265541157,9.09987133534985,3.5220990500558
15,200,250,12,15,8,25.75,12.31478997298484,41.0707062912859,3.12609433289979
15,200,250,12,15,8,50.5,12.413335501146054,78.2629366698905,3.06177580569232
15,200,250,12,15,8,75.25,11.257629485849266,126.84523662827802,3.02019331038263
15,200,250,12,15,8,100.0,10.086852330773048,185.85765468287303,2.9837075076996
5,250,150,4,20,6,1.0,0.7916640218554182,20.8048925122923,2.62135908386002
5,250,150,4,20,6,25.75,11.734916122124709,34.2646133746735,2.48524222507165
5,250,150,4,20,6,50.5,17.375307014716796,44.7487106972117,2.45042699142653
5,250,150,4,20,6,75.25,21.11024326380605,54.50811006207181,2.43370530886725
5,250,150,4,20,6,100.0,23.650979660742514,64.3795624334564,2.42335638253628
15,250,100,4,15,6,1.0,2.057152732469303,7.06698695590238,2.31377411550277
15,250,100,4,15,6,25.75,23.001160232761205,15.359708017001704,2.18361265038264
15,250,100,4,15,6,50.5,33.176712663102194,20.700612896612,2.16443879264203
15,250,100,4,15,6,75.25,39.92335755168844,25.5287933593961,2.1556138913746
15,250,100,4,15,6,100.0,44.55021787622327,30.3263016183582,2.15025226605068
15,200,350,12,20,8,1.0,2.4998491622140486,9.15134533611447,3.64098492296199
15,200,350,12,20,8,25.75,11.108619163395767,46.6619532200182,3.20380363891532
15,200,350,12,20,8,50.5,10.569872924587488,93.8066416972266,3.12487110319354
15,200,350,12,20,8,75.25,9.34421089551146,155.228609428687,3.06780694390345
15,200,350,12,20,8,100.0,8.314449108358712,227.871817557058,3.01539511836844
5,250,100,8,15,8,1.0,0.8162231308548811,20.859318210951905,2.7097494638884
5,250,100,8,15,8,25.75,9.960917182023447,40.6656496440854,2.50362881990229
5,250,100,8,15,8,50.5,13.917381990641063,55.9403002434347,2.45364141791319
5,250,100,8,15,8,75.25,16.284725628462372,70.5459131717679,2.42977429164992
5,250,100,8,15,8,100.0,17.70550527784783,85.6976552443329,2.41489023965906
10,250,350,12,20,8,1.0,1.9677367700506103,11.1544503088386,3.49329535089848
10,250,350,12,20,8,25.75,8.856659809414653,52.649909337908,2.88210958252722
10,250,350,12,20,8,50.5,9.559751022599285,92.7090155603564,2.79316958629901
10,250,350,12,20,8,75.25,9.201112085231088,140.796853036857,2.73997686908491
10,250,350,12,20,8,100.0,8.630899531787136,196.310561442108,2.69662066292951
5,250,100,4,20,4,1.0,0.6902703016433783,20.7629809927893,2.28101965042024
5,250,100,4,20,4,25.75,12.055052814930946,29.4782684083419,2.19641289421754
5,250,100,4,20,4,50.5,18.95604109707043,36.380723802873,2.17344037412313
5,250,100,4,20,4,75.25,23.93883015312076,42.7072107051372,2.16230901262784
5,250,100,4,20,4,100.0,27.63971384470231,48.9977980390356,2.15541170697602
5,250,150,4,15,4,1.0,0.7853392583257093,20.8265840433856,2.60312775550343
5,250,150,4,15,4,25.75,11.4525583962414,34.693594187869,2.45580968292339
5,250,150,4,15,4,50.5,16.734344896811205,45.9059732862629,2.42106622278876
5,250,150,4,15,4,75.25,19.98348718799373,56.8833333135423,2.40419639450833
5,250,150,4,15,4,100.0,21.97998906652244,68.4228282095085,2.39358373566835
10,200,100,4,20,6,1.0,1.2089194490401651,13.0223135409885,2.50556482763786
10,200,100,4,20,6,25.75,18.27472794583682,21.327438980690104,2.40897629657476
10,200,100,4,20,6,50.5,27.713813826044525,27.3535646071237,2.3891255817861
10,200,100,4,20,6,75.25,33.99342640381973,33.1024510781981,2.37995486962977
10,200,100,4,20,6,100.0,38.1690385102859,39.085965334096,2.37439076378044
10,200,350,8,20,4,1.0,1.9595607252457752,13.5543391980227,4.22724294296314
10,200,350,8,20,4,25.75,10.379280064519316,58.0814809668627,3.72604255347299
10,200,350,8,20,4,50.5,9.974859881417744,115.65462503476002,3.63578808637807
10,200,350,8,20,4,75.25,8.780404490601216,192.37486372617,3.57253486438698
10,200,350,8,20,4,100.0,7.726072413967037,285.808483980874,3.5144229173683
15,250,100,8,15,6,1.0,2.337298219886936,7.26864574813826,2.70388217719754
15,250,100,8,15,6,25.75,18.25709804512506,21.7450913207303,2.4537814669092
15,250,100,8,15,6,50.5,24.25725116469869,31.6823285975654,2.42207413836623
15,250,100,8,15,6,75.25,27.354586922723087,41.6095369170789,2.40733578007641
15,250,100,8,15,6,100.0,28.81140613633533,52.2987983181399,2.39814973635179
15,200,100,8,15,4,1.0,2.0626113672100663,8.90349383463709,2.92279261129268
15,200,100,8,15,4,25.75,18.72113308854525,23.4067266129375,2.70841812589003
15,200,100,8,15,4,50.5,23.767225721513977,35.75885689966881,2.67849519475324
15,200,100,8,15,4,75.25,25.18513101467736,50.0114860491142,2.66395939718741
15,200,100,8,15,4,100.0,24.96049224259243,66.8157229859973,2.65431187167041
15,200,150,12,15,6,1.0,2.4548286254582576,9.06633784455959,3.54220106216967
15,200,150,12,15,6,25.75,15.032428813280038,34.3983457228656,3.19602090429787
15,200,150,12,15,6,50.5,16.403378288734945,60.8597350806955,3.14624190849587
15,200,150,12,15,6,75.25,15.571943646661774,94.6814593014391,3.11832512361029
15,200,150,12,15,6,100.0,14.278397135901466,136.251103803982,3.0962756551127
10,200,150,4,20,8,1.0,1.2360487751989515,13.053157393655,2.56785983861884
10,200,150,4,20,8,25.75,16.161865865565932,24.3822670227753,2.43561409937086
10,200,150,4,20,8,50.5,23.2820184919388,32.8345765844437,2.40924409723379
10,200,150,4,20,8,75.25,27.43863868519194,41.3051905364988,2.39707056022932
10,200,150,4,20,8,100.0,29.742454976182845,50.4809975641242,2.38959814775497
15,250,100,4,20,8,1.0,1.882148940748393,7.04208451047894,2.10947970719779
15,250,100,4,20,8,25.75,21.708071552910194,14.8357705840695,1.99055531958541
15,250,100,4,20,8,50.5,31.730688436508338,19.7234070125716,1.97237816103719
15,250,100,4,20,8,75.25,38.63791563967781,24.0343001590081,1.96407830268608
15,250,100,4,20,8,100.0,43.58736905377049,28.240141932763,1.9590596622189
5,200,150,8,20,6,1.0,0.8567496287263653,26.047178939021304,3.55168752700577
5,200,150,8,20,6,25.75,10.426390458465216,51.5741946375285,3.3236044976445
5,200,150,8,20,6,50.5,13.453678046434044,77.0071931469948,3.26513451727945
5,200,150,8,20,6,75.25,14.31673027287228,106.839322231152,3.23510659182513
5,200,150,8,20,6,100.0,14.206692171162322,142.150901435014,3.21412468327629
5,200,100,4,15,6,1.0,0.6377998535261055,25.925611926671603,2.63168292530086
5,200,100,4,15,6,25.75,11.506580592596572,35.8427555763072,2.54912171483054
5,200,100,4,15,6,50.5,18.13607295125,44.1396771859829,2.52290652632871
5,200,100,4,15,6,75.25,22.784171983875,52.0940774063344,2.51035550478852
5,200,100,4,15,6,100.0,26.05268023972154,60.3563115607658,2.50262185287591
15,250,100,4,15,4,1.0,1.963635469985149,7.07807541776846,2.21205634882014
15,250,100,4,15,4,25.75,22.052362046313917,15.270555036259102,2.08138698591505
15,250,100,4,15,4,50.5,31.629948860185564,20.6905246617704,2.06252274589274
15,250,100,4,15,4,75.25,37.80100526249603,25.6879534325607,2.05374482473454
15,250,100,4,15,4,100.0,41.89357423213036,30.7212272279725,2.04835915297067
15,200,100,8,20,8,1.0,1.906390185081562,8.81955971353732,2.67595514896179
15,200,100,8,20,8,25.75,18.77089320275808,21.5310980020365,2.49800909209221
15,200,100,8,20,8,50.5,25.138201132666413,31.1849945582961,2.47063518969905
15,200,100,8,20,8,75.25,27.96794620186147,41.5513976158415,2.45787526563327
15,200,100,8,20,8,100.0,28.877066643639875,53.3036987610758,2.44979956220173
5,200,150,12,20,8,1.0,0.8763991257086972,26.078215468412,3.63747432539412
5,200,150,12,20,8,25.75,8.939709502841133,60.6488623585908,3.35111215992713
5,200,150,12,20,8,50.5,10.69872638055256,97.03046621540152,3.2716659359771
5,200,150,12,20,8,75.25,10.82871021678097,140.969731192329,3.22861478225094
5,200,150,12,20,8,100.0,10.385639903544332,193.374232800905,3.1963328316921
5,200,100,4,20,8,1.0,0.5792723798185292,25.9143252929929,2.38914692945796
5,200,100,4,20,8,25.75,10.648439017516836,35.2048320394266,2.31702715157263
5,200,100,4,20,8,50.5,16.967542521458448,42.84967531601931,2.29137006596574
5,200,100,4,20,8,75.25,21.615616973328272,49.8532409253431,2.27915919145425
5,200,100,4,20,8,100.0,25.098359910281356,56.8702740353945,2.27169904460031
5,200,350,4,20,4,1.0,0.9129776789233798,26.125022188071704,3.79609401171618
5,200,350,4,20,4,25.75,9.99780379564498,56.7943398503541,3.50955912845142
5,200,350,4,20,4,50.5,12.019335816398874,90.909820217183,3.44365806333713
5,200,350,4,20,4,75.25,12.053577150231146,133.648316567745,3.40716426491736
5,200,350,4,20,4,100.0,11.429204646599668,185.776292481508,3.3792975401052
15,200,350,12,20,6,1.0,2.706956618834209,9.26344460687011,3.99092840109584
15,200,350,12,20,6,25.75,11.161269906409505,50.77251317481001,3.50255666229387
15,200,350,12,20,6,50.5,10.294269500304951,105.252580845664,3.41473527558184
15,200,350,12,20,6,75.25,8.963868201919427,176.61949647037,3.34848017525354
15,200,350,12,20,6,100.0,7.920760634320962,260.713932504902,3.28663337534255
15,200,100,8,20,4,1.0,2.0062527825803005,8.87581434295335,2.83409231984112
15,200,100,8,20,4,25.75,19.26716460683653,22.151047246419,2.63787960081109
15,200,100,8,20,4,50.5,25.037848716980484,33.0778404065375,2.61013465003143
15,200,100,8,20,4,75.25,27.04386318961403,45.4005675249089,2.59683071541663
15,200,100,8,20,4,100.0,27.21838353300648,59.7462166491841,2.58817042614579
15,250,350,4,20,8,1.0,2.3304878749162388,7.380297456855031,2.73741627782683
15,250,350,4,20,8,25.75,14.963225303768816,26.0544609972736,2.40962914036663
15,250,350,4,20,8,50.5,19.095448657406017,39.3814955782322,2.3700135309316
15,250,350,4,20,8,75.25,20.80224397769076,53.4446624574267,2.35140886702259
15,250,350,4,20,8,100.0,21.24819364848217,69.17907298473921,2.3394667948478
5,250,350,8,20,6,1.0,1.1676951922979837,21.2797708288469,3.95472755859263
5,250,350,8,20,6,25.75,7.631013391549125,71.3392431966428,3.3647562753187
5,250,350,8,20,6,50.5,8.69539343404224,118.644585398424,3.25136640133903
5,250,350,8,20,6,75.25,8.692784710531054,173.425161579022,3.18848706141559
5,250,350,8,20,6,100.0,8.346389970218375,236.448782976295,3.14091285585456
15,250,100,4,15,8,1.0,1.9114066544347368,7.05626875929322,2.14658623016918
15,250,100,4,15,8,25.75,21.2414077929484,15.3711797227377,2.01805684482863
15,250,100,4,15,8,50.5,30.78664912481126,20.6002762139998,1.99877642829911
15,250,100,4,15,8,75.25,37.25721537125804,25.2536212913359,1.98997528724236
15,250,100,4,15,8,100.0,41.80142643543335,29.8313307697255,1.98464969227768
5,250,100,8,20,8,1.0,0.7929698050050851,20.8398309588897,2.63009220385824
5,250,100,8,20,8,25.75,10.180060953267368,38.8660431322027,2.44547712575044
5,250,100,8,20,8,50.5,14.456296289177484,52.6651239776173,2.39943453382197
5,250,100,8,20,8,75.25,17.128451306071238,65.6279679957164,2.37750085822609
5,250,100,8,20,8,100.0,18.82795471150978,78.88752564273071,2.36391366399333
10,250,100,8,20,6,1.0,1.6193475439008536,10.6146135277057,2.73567426475644
10,250,100,8,20,6,25.75,15.715373702100672,25.8651256095525,2.51236192388034
10,250,100,8,20,6,50.5,21.462296870786293,36.62633336966451,2.47741290392914
10,250,100,8,20,6,75.25,24.681575599934398,47.145957858701,2.46110969590631
10,250,100,8,20,6,100.0,26.42035240879887,58.289320483691206,2.4510249396732
10,250,150,4,20,4,1.0,1.46496014117344,10.5510626587375,2.46003985023517
10,250,150,4,20,4,25.75,16.733403380760134,22.1743639736205,2.29339230251062
10,250,150,4,20,4,50.5,23.60898556586733,30.4591082317989,2.26633060842604
10,250,150,4,20,4,75.25,27.720794608464825,38.4378878009709,2.25361029101651
10,250,150,4,20,4,100.0,30.172935115588302,46.7652360067231,2.24574696226717
15,250,350,8,15,4,1.0,2.693952189544337,7.990669329181211,3.42604588005306
15,250,350,8,15,4,25.75,11.445375543302257,40.2105928827682,2.84454901818102
15,250,350,8,15,4,50.5,12.467140534958151,70.7293689835642,2.77904380274974
15,250,350,8,15,4,75.25,12.005848646830636,107.99027625359,2.74214959524163
15,250,350,8,15,4,100.0,11.191606887526875,152.329645861271,2.71329497770422
