tCu,wCu,tLam,nLam,aln,tsu,freq,real_Q,real_R,real_L,pre_Q,pre_R,pre_L,,er_Q,err_R,err_L,,total,
20,200,150,12,20,6,25.75,18.0209410472911,43.4865855837161,4.84368256921584,18.375275,41.08691,4.666384,,1.96623445900547,5.518197282002,3.66040851526205,,,
20,200,150,12,20,6,50.5,11.5237013436739,131.719825875253,4.78378767688999,11.843773,122.73208,4.581174,,2.77750738916718,6.82338123022192,4.23542369718448,,,
20,200,150,12,20,6,75.25,8.41896440589689,264.307664953909,4.70632656219107,8.746778,245.83829,4.5479026,,3.89375199013195,6.98783175929831,3.36619144671753,,,
20,200,150,12,20,6,100,6.7317184038695,430.831387150007,4.61586828344586,7.1788273,396.10144,4.5256395,,6.6418241124509,8.06114600418254,1.95475212690651,,,
10,250,100,8,15,4,1,1.99213816151807,10.4511923521536,3.31364078890056,2.0110824,10.488652,3.3571415,,0.950950031873981,0.358424633134626,1.31277690826208,,,
10,250,100,8,15,4,25.75,28.244805547111,18.6863067287304,3.26215776607456,26.876873,19.546072,3.2469928,,4.8431296325597,4.60104441049177,0.464875311435604,,,
10,250,100,8,15,4,50.5,29.4025907743363,35.1082072169245,3.25329170581361,27.956724,36.60459,3.2251549,,4.91748086225894,4.26220220767681,0.864871900768373,,,
10,250,100,8,15,4,75.25,25.4018970928533,60.4113203630515,3.24562326321533,24.778318,61.061924,3.2000432,,2.45485244890919,1.076956492655,1.40435471152543,,,
10,250,100,8,15,4,100,21.5573803324329,94.3517611327363,3.23717461818149,21.63082,92.63366,3.1890545,,0.340670649376684,1.82095290231968,1.4864850944779,,,
15,250,350,8,20,6,1,5.74146569097877,7.2329732498748,6.60936542974008,5.1779904,7.62516,6.2839165,,9.81413669098687,5.42220656120895,4.92405713074453,,,
15,250,350,8,20,6,25.75,9.079125822388,114.374062958856,6.41821826421193,10.450558,94.054924,6.0752497,,15.1053328750023,17.765512943407,5.34367249746441,,,
15,250,350,8,20,6,50.5,5.32594172824825,364.350481154213,6.1156765961524,6.120732,302.15332,5.828536,,14.9229997680272,17.0706954900075,4.69515664600465,,,
15,250,350,8,20,6,75.25,3.97686914141002,686.508605377247,5.77432087491853,4.5607867,579.25616,5.587582,,14.6828456714809,15.6228843363602,3.2339538962868,,,
15,250,350,8,20,6,100,3.29415695139367,1038.94620247945,5.44700130220736,3.8159442,881.15063,5.3514585,,15.8397810518887,15.1880407380931,1.75404404931282,,,
20,200,250,8,15,2,1,5.19909383994219,6.79812558623014,5.62518708753281,5.337477,6.6040297,5.6100307,,2.6616784447066,2.8551382843425,0.269437927965114,,,
20,200,250,8,15,2,25.75,13.5467208616086,65.2598203746165,5.46415429527264,13.19011,65.832664,5.3670173,,2.63245153754688,0.877789154329809,1.77771325668236,,,
20,200,250,8,15,2,50.5,8.32789160884175,203.153344296818,5.33197118304227,7.7990155,212.5536,5.224406,,6.35066033136454,4.62717251134577,2.01736242281969,,,
20,200,250,8,15,2,75.25,6.20903228133808,393.91398897119,5.17295796330115,5.7207994,421.2501,5.096949,,7.86326852906719,6.93961417826399,1.4693520388216,,,
20,200,250,8,15,2,100,5.11585815499553,615.427341526988,5.0108962732015,4.727814,660.23615,4.967976,,7.5851234189637,7.28092586231757,0.8565388477714,,,
15,250,250,12,20,4,1,6.02653933145521,7.3025138019292,7.00423184965336,5.8687806,7.2559266,6.7773657,,2.61773337530208,0.63796116231773,3.23898686569874,,,
15,250,250,12,20,4,25.75,8.07755679962763,135.536192665916,6.76671991259092,9.310888,110.42153,6.3545957,,15.2686168722358,18.5298569864813,6.09045767985868,,,
15,250,250,12,20,4,50.5,4.70326180684237,430.763568774372,6.38508781062093,5.123299,372.883,6.020754,,8.93076359360974,13.4367372196902,5.70601096534488,,,
15,250,250,12,20,4,75.25,3.51210942499894,802.292823405988,5.95956517024451,3.7672057,720.2923,5.739072,,7.2633350540078,10.220772393036,3.69981976781475,,,
15,250,250,12,20,4,100,2.91694228858137,1197.11236529282,5.55754368491443,3.146407,1094.2117,5.479442,,7.86661814725954,8.5957399051383,1.40532741337566,,,
20,250,100,12,20,2,1,4.49897161859955,5.33840184354881,3.82247494043535,4.405611,5.4404097,3.814678,,2.07515464675484,1.91083135816128,0.20397623416368,,,
20,250,100,12,20,2,25.75,32.4555012478828,18.7780563241103,3.76688061752012,31.72276,19.037195,3.7326465,,2.2576796527849,1.3800079806821,0.908818754724899,,,
20,250,100,12,20,2,50.5,23.5600779454199,50.5457479112247,3.75309971758987,24.144718,48.366558,3.6804087,,2.48148607969167,4.31132192375923,1.93682617195553,,,
20,250,100,12,20,2,75.25,17.5904377040503,100.429399020099,3.73638084872577,17.9677,96.16755,3.6545546,,2.14470101481804,4.24362692765499,2.18998683588895,,,
20,250,100,12,20,2,100,13.974987237325,167.060198492646,3.71573338626821,14.385313,159.60704,3.6541922,,2.93614409592508,4.46136097041336,1.65623256220806,,,
10,250,100,8,20,4,1,1.8817268091137,10.4464866872629,3.1285777992271,1.8818715,10.817782,3.2400248,,0.00768926103401905,3.55426014365011,3.56222564771867,,,
10,250,100,8,20,4,25.75,28.8040708470468,17.2769807868499,3.07584622221771,26.559778,18.923578,3.1064951,,7.79158216546637,9.53058426969705,0.996437258823431,,,
10,250,100,8,20,4,50.5,32.9934989504617,29.5056689753161,3.06805113754593,29.749084,33.05443,3.099074,,9.83349766974714,12.0273871019591,1.01115858449754,,,
10,250,100,8,20,4,75.25,30.1547509505394,48.0191047883876,3.0625517264522,27.876965,52.305313,3.083932,,7.55365532375142,8.92604772725568,0.698119589724206,,,
10,250,100,8,20,4,100,26.381908053939,72.8097649524459,3.0571444744904,25.158875,76.80913,3.0755575,,4.63587793361441,5.49289652310537,0.602294908312087,,,
10,250,250,8,20,6,1,3.1316801482634,10.5476018326541,5.25716076420112,2.9185674,11.094459,5.153425,,6.80506112291118,5.18465880701807,1.97322792385413,,,
10,250,250,8,20,6,25.75,14.7391975836594,56.7175592638362,5.16695016154754,15.338367,53.787876,5.0992537,,4.06514271173668,5.16539022810914,1.31018220480114,,,
10,250,250,8,20,6,50.5,9.37899742235073,171.848364177198,5.07961237403678,9.916172,158.26222,4.945953,,5.72742003712624,7.9058908952947,2.63129081895988,,,
10,250,250,8,20,6,75.25,6.89761452110949,340.253852104655,4.96381512289257,7.3312817,312.24237,4.841558,,6.28720520062861,8.23252460813853,2.46296688868878,,,
10,250,250,8,20,6,100,5.57533254037035,544.785308520698,4.83410739874322,6.0573297,492.90848,4.751903,,8.64517329037441,9.52243529869841,1.70050832475487,,,
15,200,100,16,20,6,1,3.34109304252527,8.82844036648362,4.69453616959266,3.4321551,8.919896,4.8724446,,2.72551695854311,1.035920612474,3.78969133435767,,,
15,200,100,16,20,6,25.75,19.1880182282654,38.6221488402922,4.58046378529245,17.905102,41.55322,4.5985885,,6.68602777526846,7.58909394665786,0.395696059550727,,,
15,200,100,16,20,6,50.5,13.4552244152454,106.998211804715,4.53728666502809,12.43172,115.37614,4.5203905,,7.60674354926196,7.8299702901351,0.372384781378703,,,
15,200,100,16,20,6,75.25,10.0337995778743,211.338941008535,4.48496002165652,9.440464,225.18506,4.4962077,,5.91336884167662,6.55161747541161,0.250786590943251,,,
15,200,100,16,20,6,100,8.0371319279124,345.761609001403,4.4228071134177,7.8933377,357.20258,4.487405,,1.78912364761629,3.30891883330825,1.46056305250858,,,
20,250,350,12,15,2,1,9.96296600808939,6.0922908804162,9.66027325083392,9.242924,5.9953747,8.819542,,7.22718523283884,1.59080028052731,8.70297587867243,,,
20,250,350,12,15,2,25.75,4.08098022701885,339.161680972564,8.55488484296988,4.6354017,281.64395,8.069206,,13.5854976534928,16.9587940499731,5.67721076186076,,,
20,250,350,12,15,2,50.5,2.64629160239898,881.513732594079,7.35183132681816,2.599796,866.3812,7.098669,,1.75700978519638,1.71665307465462,3.44352740921393,,,
20,250,350,12,15,2,75.25,2.10725340881929,1433.17625327821,6.38748651127752,1.989001,1497.9431,6.301498,,5.61168430547457,4.51911246600995,1.34620262799306,,,
20,250,350,12,15,2,100,1.8386067557905,1921.09570006672,5.62157466313576,1.7116364,2081.2288,5.6695824,,6.90579186607577,8.33550873742097,0.853990914308356,,,
15,250,150,16,15,2,1,5.66128453169671,7.25674089155034,6.53847896431152,5.8756366,6.8054833,6.3640566,,3.78627972332364,6.21846085307771,2.66762905048034,,,
15,250,150,16,15,2,25.75,9.31061010226601,110.152393859885,6.3389157298291,11.090742,87.76391,6.016164,,19.1193904393091,20.325008903904,5.09159205746062,,,
15,250,150,16,15,2,50.5,5.60215817617146,342.066133325299,6.03940562153719,5.756776,316.85245,5.748641,,2.75996890780772,7.37099667838829,4.81445757675708,,,
15,250,150,16,15,2,75.25,4.27052973703588,634.003450509161,5.72647012328614,4.122242,638.46655,5.5665355,,3.47234994642151,0.703955078991248,2.79290068476533,,,
15,250,150,16,15,2,100,3.5794146816088,954.941558297495,5.44012577496745,3.4084992,995.65314,5.4012103,,4.77495615378044,4.26325374037413,0.715341456745701,,,
20,200,350,8,15,6,1,6.36023438542962,6.8773889740889,6.96172461840219,6.039779,7.1780334,6.899962,,5.03842100793859,4.37149079459954,0.887174109687279,,,
20,200,350,8,15,6,25.75,8.05613860268097,133.874756705017,6.66604931659182,8.037407,130.99065,6.5072746,,0.23251341126054,2.15433198610544,2.38184131336427,,,
20,200,350,8,15,6,50.5,4.93387535517336,403.579791983494,6.27547117894801,4.850214,402.3996,6.1510186,,1.69565198045867,0.292430891470955,1.98315911903961,,,
20,200,350,8,15,6,75.25,3.80753244150873,732.174688100369,5.89619652688428,3.7135236,737.29297,5.7908173,,2.46902273198963,0.699052013517474,1.787240747553,,,
20,200,350,8,15,6,100,3.2082704311636,1088.2418584224,5.5566945834649,3.1657379,1082.7769,5.4554935,,1.32571527482408,0.502182339348926,1.82124610134313,,,
15,250,250,12,20,6,1,6.00197154156432,7.2756392226736,6.95000663298573,5.7764597,7.319086,6.728818,,3.75729608183953,0.59715409184949,3.18256722138848,,,
15,250,250,12,20,6,25.75,8.12671644572062,133.796330296492,6.72050961872139,9.435113,108.10548,6.304315,,16.0999410157636,19.201461086086,6.19290265669724,,,
15,250,250,12,20,6,50.5,4.7315949202636,425.489212491403,6.34490120531452,5.2520823,361.82236,5.9890165,,11.0002523146551,14.9632119034485,5.60898733957322,,,
15,250,250,12,20,6,75.25,3.53226281472542,793.135718218796,5.9253518654177,3.8700547,698.8127,5.719938,,9.56304507881977,11.8924184161854,3.46669480704704,,,
15,250,250,12,20,6,100,2.93285432907877,1184.35194806555,5.52829746095159,3.2312858,1063.804,5.470875,,10.175461766455,10.1783889714916,1.03870063717059,,,
20,250,100,8,20,6,1,3.63430432148404,5.2756491758767,3.05152779381084,3.5201018,5.4613247,3.0596611,,3.14234888941294,3.51948201886347,0.266532266416066,,,
20,250,100,8,20,6,25.75,43.6489064273592,11.150520777763,3.00823262514192,43.182774,11.48094,3.0642986,,1.06791318617556,2.96326269259047,1.86375130664753,,,
20,250,100,8,20,6,50.5,42.2080038370544,22.5706476946146,3.00239334512407,43.358837,22.39543,3.060313,,2.72657566889076,0.776307782502874,1.92911614895471,,,
20,250,100,8,20,6,75.25,35.3137728781228,40.1359832876632,2.99772406308934,37.833916,38.0397,3.04391,,7.1364312461738,5.22295236331619,1.54070007574555,,,
20,250,100,8,20,6,100,29.4947782582861,63.7545706304256,2.99279240029407,32.667805,58.38247,3.0354447,,10.7579270945103,8.42622039063953,1.42516733542023,,,
20,200,150,8,20,2,1,3.72229801119216,6.68557913268896,3.96068501765176,3.6308694,6.7856207,3.921213,,2.45624103489978,1.49637847859566,0.996595727149302,,,
20,200,150,8,20,2,25.75,27.1355562791423,22.9783212065566,3.85389540166285,24.679544,24.083235,3.6736267,,9.05090079553707,4.80850530163241,4.67757120717572,,,
20,200,150,8,20,2,50.5,21.5499669168052,56.443936991001,3.83347521475069,20.896105,55.399353,3.6483684,,3.03416668493957,1.85065756693681,4.82869470600526,,,
20,200,150,8,20,2,75.25,16.7289188848963,107.776781192369,3.81335038542904,16.485853,104.0284,3.6272447,,1.45296827947293,3.47791161593384,4.88037202508737,,,
20,200,150,8,20,2,100,13.5579188389132,175.656243641648,3.79032764181017,13.658771,166.77837,3.6255293,,0.74386166700851,5.05411789390164,4.34786533998591,,,
20,200,100,8,20,4,1,3.0447461777453,6.61428101277194,3.20519065531279,2.9115882,7.0018034,3.2445915,,4.373368746419,5.85887394986346,1.22928240234012,,,
20,200,100,8,20,4,25.75,33.3521739454849,15.1348461238853,3.11993147364917,32.145985,15.505495,3.0807421,,3.6165227114024,2.44897683848767,1.25609725662765,,,
20,200,100,8,20,4,50.5,34.7145470824424,28.4107231204831,3.10829725324341,33.550686,29.09482,3.076421,,3.35266100311892,2.40788267379118,1.02552139149975,,,
20,200,100,8,20,4,75.25,30.6223683635495,47.877390871045,3.10086514090413,30.176445,48.036842,3.0658848,,1.45620142196543,0.333040556417268,1.12808327078457,,,
20,200,100,8,20,4,100,26.4241936262281,73.5729483243481,3.09414053084442,26.66748,72.173386,3.0632262,,0.920695545957629,1.90227842736179,0.999124976265482,,,
15,250,350,12,15,4,1,7.80202637666061,7.8037273211182,9.69013062945332,7.1022663,8.137564,9.198381,,8.9689529729598,4.27791317077906,5.07474716551951,,,
15,250,350,12,15,4,25.75,4.05607871756959,342.139015914945,8.57732517750584,4.4088335,298.35843,8.130273,,8.69694123297936,12.7961395451692,5.21202319201142,,,
15,250,350,12,15,4,50.5,2.64004364994154,885.758695166413,7.36979292524308,2.588196,868.99536,7.0883183,,1.96389366299638,1.89253972418116,3.81930168321243,,,
15,250,350,12,15,4,75.25,2.10476138627437,1438.33474200818,6.40289626374914,2.0108678,1467.901,6.243006,,4.46100859159957,2.05558950418872,2.49715530539484,,,
15,250,350,12,15,4,100,1.83762204733618,1926.86389119068,5.63543393288427,1.7509162,2008.6141,5.5973415,,4.71837217353094,4.24265612029314,0.675944982017993,,,
20,200,350,8,15,4,1,6.38894729975572,6.9108264736991,7.02715326377026,6.220514,7.0575233,6.9871283,,2.63632319775372,2.12271031343635,0.569575790763177,,,
20,200,350,8,15,4,25.75,8.0002328375314,135.8629623837,6.7181021778155,7.8905487,134.73724,6.5710974,,1.37101181626664,0.828571940394432,2.18818907370803,,,
20,200,350,8,15,4,50.5,4.90262934863652,409.076282198218,6.32065541674853,4.6957197,419.438,6.2072406,,4.22038122653641,2.53295491640389,1.7943521560755,,,
20,200,350,8,15,4,75.25,3.78565499953134,741.322804210623,5.93556437922463,3.5805743,771.3387,5.841322,,5.41731086315919,4.04896431337203,1.58775767902531,,,
20,200,350,8,15,4,100,3.19139168315482,1100.85906171869,5.59154677465927,3.0484755,1133.422,5.499135,,4.47817746437008,2.95795705496322,1.65270502749039,,,
20,250,250,12,20,4,1,7.81467843247078,5.5700082666433,6.92766826728536,7.64849,5.26774,6.4123926,,2.1266189505668,5.42671127533997,7.43793795263919,,,
20,250,250,12,20,4,25.75,8.2494490557416,131.425248759724,6.70110851671492,10.3924265,95.9994,6.166356,,25.9772189606637,26.9551316006947,7.98006054343187,,,
20,250,250,12,20,4,50.5,4.754580796658,422.274960381265,6.32756063161592,5.5026526,340.05984,5.8973393,,15.7337068258009,19.4695703261767,6.79916569216739,,,
20,250,250,12,20,4,75.25,3.54076183369005,789.123044210824,5.90955894163296,3.9734352,674.7726,5.6707044,,12.2197816919822,14.4908256132834,4.04183364599725,,,
20,250,250,12,20,4,100,2.93667474086408,1179.67011339016,5.51361651006314,3.2730706,1046.8293,5.453201,,11.4549920852638,11.2608441870583,1.09575103659954,,,
20,250,350,8,20,6,1,7.45400569079975,5.5065390609764,6.53263774509843,6.5534897,5.7723684,6.020698,,12.0809673101166,4.82752117219095,7.83664677384796,,,
20,250,350,8,20,6,25.75,9.28995462473707,110.58191590279,6.34951569622541,11.265031,84.64242,5.893367,,21.2603446953739,23.4572675749196,7.1839919459775,,,
20,250,350,8,20,6,50.5,5.38579121558121,356.657816362227,6.05382710391528,6.5018635,278.0309,5.697176,,20.7225315602649,22.045476856274,5.89133283447454,,,
20,250,350,8,20,6,75.25,4.00874452445387,674.522292517417,5.71897653321452,4.8097286,540.4352,5.4976563,,19.9809209756327,19.8788229840387,3.86992728382679,,,
20,250,350,8,20,6,100,3.31508963920566,1022.91275583624,5.39701968491873,3.9915252,833.16064,5.2928233,,20.4047441973974,18.5501759317798,1.93062821708605,,,
10,250,150,12,20,4,1,2.9505149297369,10.551641017829,4.95493493097432,2.8655806,10.855705,4.950976,,2.87862735012406,2.8816748187057,0.079898748005179,,,
10,250,150,12,20,4,25.75,16.8544719338492,46.7358810355809,4.86864919009334,16.874298,45.80276,4.7770557,,0.117630894807102,1.99658381291775,1.88129163792932,,,
10,250,150,12,20,4,50.5,11.1581064116304,136.795287093776,4.81050186741515,11.267518,130.6192,4.638355,,0.980556954140166,4.51483908911436,3.57856357111551,,,
10,250,150,12,20,4,75.25,8.20509980875807,272.675686210834,4.73199100493287,8.303498,260.41943,4.573492,,1.1992321060726,4.49481080662154,3.34952041894506,,,
10,250,150,12,20,4,100,6.57339480271611,443.453859780453,4.63936228936995,6.819531,417.65076,4.533023,,3.74443046053139,5.81866618394701,2.29211005171126,,,
15,250,350,8,15,2,1,6.01723833548144,7.3127232671607,7.00319927372617,5.785132,7.5209846,6.924815,,3.85735652371943,2.84793127308046,1.11926379162512,,,
15,250,350,8,15,2,25.75,7.96472740177943,136.806721653236,6.73474645733647,8.3354845,128.32451,6.6112485,,4.6549879175744,6.20014247160741,1.83374323174316,,,
15,250,350,8,15,2,50.5,4.84310178603198,414.805129070152,6.33135212440962,4.748917,416.91037,6.239734,,1.94472035057407,0.507525288939217,1.44705463555564,,,
15,250,350,8,15,2,75.25,3.73208932342272,752.352875256995,5.93864332025276,3.5558453,782.5117,5.885009,,4.72239563819136,4.00860098164748,0.903140959313874,,,
15,250,350,8,15,2,100,3.14352281230702,1116.95696237739,5.58821604001775,3.000811,1162.3376,5.5512543,,4.53986882959135,4.06288148524716,0.661422889757007,,,
15,250,150,12,15,2,1,4.65024375578229,7.14149068254916,5.28548352943754,4.74259,6.8324575,5.157185,,1.98583663712001,4.32729238594834,2.42737544678704,,,
15,250,150,12,15,2,25.75,15.2738892816434,54.9972167409652,5.19198283501258,17.457767,45.85214,4.9475636,,14.2981114900528,16.6282537242533,4.70762794831136,,,
15,250,150,12,15,2,50.5,9.31016273285539,173.532068000664,5.09173471062947,9.963299,152.8946,4.800915,,7.01530452136677,11.8925961284487,5.71160374915757,,,
15,250,150,12,15,2,75.25,6.86255189164407,341.958456695953,4.96332389506713,7.0042496,319.03726,4.726248,,2.06479616610932,6.70291851162874,4.77655498773213,,,
15,250,150,12,15,2,100,5.60376486176387,541.218785172183,4.82695108070243,5.63395,520.94495,4.67116,,0.538658187499829,3.74595925485718,3.22752557665777,,,
10,200,150,8,20,2,1,1.96736526814011,13.1609201965661,4.12089346814291,1.9062306,13.492639,4.093478,,3.10743862007409,2.52048335891021,0.665279710694986,,,
10,200,150,8,20,2,25.75,19.7875444236339,32.568802312178,3.98324105209326,18.860416,33.621975,3.9193816,,4.68541423728431,3.23368565330448,1.60320330248908,,,
10,200,150,8,20,2,50.5,18.1529510683069,69.1480134291908,3.95599467367657,18.009754,68.57013,3.891987,,0.788836304180355,0.835719495806713,1.61799190738251,,,
10,200,150,8,20,2,75.25,14.9629639404045,124.247514441136,3.93204940681985,14.705084,123.90738,3.8537014,,1.72345493467472,0.273755529570086,1.99254889025456,,,
10,200,150,8,20,2,100,12.4835099809331,196.598511952626,3.906043457596,12.423524,194.14507,3.838762,,0.480521752493649,1.24794533196528,1.72249639120526,,,
